,Unnamed: 0,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
320815,1181580,LTE,440,51,47689,100779269,0,133.880424,34.655685,1000,4,1,1487381707,1492168195,0
320817,1181585,LTE,440,51,47689,100779272,0,133.88282775879,34.65705871582,1000,4,1,1487381707,1492168195,0
320818,1181591,LTE,440,51,47689,100779267,0,133.879395,34.650192,1000,4,1,1487381707,1492168195,0
320819,1181593,LTE,440,51,47689,100779265,0,133.8924407959,34.658432006836,1000,2,1,1487381707,1491370655,0
320820,1181594,LTE,440,51,47689,100779270,0,133.88557434082,34.658432006836,1000,4,1,1487381707,1491881161,0
321612,1185843,LTE,440,50,47690,101501953,0,133.9102935791,34.641952514648,1000,1,1,1487579506,1487579506,0
321787,1186911,LTE,440,51,47681,264774149,0,133.916473,34.658432,1000,2,1,1487727750,1488431818,0
323224,1194711,LTE,440,50,47681,100754177,0,133.90617370605,34.659805297852,1000,1,1,1488187398,1488187398,0
323227,1194714,LTE,440,50,47681,100754182,0,133.90617370605,34.659805297852,1000,1,1,1488187398,1488187398,0
323734,1197120,LTE,440,51,47681,100754183,0,133.904251,34.655411,1000,5,1,1488534783,1492089270,0
325760,1208073,LTE,440,51,47681,100754184,0,133.90274,34.659805,1000,4,1,1489061186,1492219023,0
325762,1208084,LTE,440,51,47681,264832513,0,133.90480041504,34.661178588867,1000,1,1,1489038227,1489038227,0
325767,1208093,LTE,440,51,47681,100754177,0,133.907272,34.660903999999995,1000,5,1,1489061186,1492168195,0
326398,1210939,LTE,440,50,47681,101499139,0,133.92334,34.662552000000005,1000,2,1,1489235176,1490427631,0
326399,1210991,LTE,440,50,47681,264768257,0,133.91990661621,34.662551879883,1000,1,1,1489212075,1489212075,0
330479,1231616,LTE,440,51,47681,264776962,0,133.89381408691003,34.66667175293,1000,1,1,1490373292,1490373292,0
331784,1236053,LTE,440,50,47690,101191683,0,133.92539978027,34.651565551758,1000,1,1,1490609354,1490609354,0
331788,1236065,LTE,440,50,47690,101636353,0,133.92539978027,34.648818969727,1000,1,1,1490609354,1490609354,0
331789,1236066,LTE,440,50,47690,101191681,0,133.92677307129,34.654312133789,1000,1,1,1490609354,1490609354,0
332570,1239040,LTE,440,51,47681,100782086,0,133.918533,34.663925,1000,5,1,1490880446,1492219023,0
334644,1246983,LTE,440,51,47681,264784641,0,133.91304016113,34.663925170898,1000,3,1,1491399580,1492219023,0
334649,1246988,LTE,440,51,47681,264804865,0,133.91166687012,34.662551879883,1000,2,1,1491399580,1492168200,0
334651,1246990,LTE,440,51,47689,100834310,0,133.88832092285,34.658432006836,1000,3,1,1491399582,1492168195,0
334655,1246994,LTE,440,51,47689,100834305,0,133.891754,34.658432,1000,2,1,1491399582,1492168195,0
335254,1249030,LTE,440,50,47681,100782086,0,133.917847,34.663239000000004,1000,2,1,1491577289,1492325846,0
335389,1249962,LTE,440,51,47681,100782081,0,133.916473,34.664612,1000,2,1,1491629202,1492168200,0
335412,1249990,LTE,440,51,47681,264765442,0,133.9185333252,34.670791625977,1000,1,1,1491545312,1491545312,0
336308,1253453,LTE,440,51,47681,100781575,0,133.930893,34.663239000000004,1000,2,1,1491828687,1492089254,0
337071,1256672,LTE,440,51,47681,100781576,0,133.92677307129,34.669418334961,1000,1,1,1492089265,1492089265,0
337072,1256673,LTE,440,51,47681,264782338,0,133.92677307129,34.670791625977,1000,1,1,1492089259,1492089259,0
337344,1257717,LTE,440,51,47681,100782083,0,133.910294,34.659805,1000,2,1,1492219023,1492219023,0
337575,1258320,LTE,440,51,47681,100754181,0,133.90205383301,34.65705871582,1000,1,1,1492219023,1492219023,0
337576,1258321,LTE,440,51,47681,100782088,0,133.91166687012,34.663925170898,1000,1,1,1492219023,1492219023,0
337577,1258322,LTE,440,51,47681,100782087,0,133.91166687012,34.661178588867,1000,1,1,1492219023,1492219023,0
337578,1258323,LTE,440,51,47681,264784642,0,133.91441345215,34.665298461914,1000,1,1,1492219023,1492219023,0
337579,1258324,LTE,440,51,47681,264832516,0,133.90754699707,34.663925170898,1000,1,1,1492219023,1492219023,0
337978,1260324,LTE,440,50,47681,264788226,0,133.92265319824,34.659805297852,1000,1,1,1492325846,1492325846,0
338428,1261965,LTE,440,51,47681,100781574,0,133.93089294433997,34.672164916992,1000,1,1,1492420435,1492420435,0
